Date,Rate
24-Jun-04,11.303
25-Jun-04,11.315
28-Jun-04,11.423
29-Jun-04,11.525
30-Jun-04,11.538
1-Jul-04,11.506
2-Jul-04,11.473
5-Jul-04,NA
6-Jul-04,11.494
7-Jul-04,11.4625
8-Jul-04,11.535
9-Jul-04,11.51
12-Jul-04,11.503
13-Jul-04,11.495
14-Jul-04,11.468
15-Jul-04,11.495
16-Jul-04,11.43
19-Jul-04,11.379
20-Jul-04,11.401
21-Jul-04,11.4655
22-Jul-04,11.4455
23-Jul-04,11.4393
26-Jul-04,11.483
27-Jul-04,11.5125
28-Jul-04,11.478
29-Jul-04,11.439
30-Jul-04,11.41
2-Aug-04,11.4298
3-Aug-04,11.4
4-Aug-04,11.455
5-Aug-04,11.448
6-Aug-04,11.417
9-Aug-04,11.3743
10-Aug-04,11.4025
11-Aug-04,11.44
12-Aug-04,11.4458
13-Aug-04,11.401
16-Aug-04,11.391
17-Aug-04,11.345
18-Aug-04,11.352
19-Aug-04,11.3575
20-Aug-04,11.348
23-Aug-04,11.383
24-Aug-04,11.38
25-Aug-04,11.372
26-Aug-04,11.367
27-Aug-04,11.3825
30-Aug-04,11.429
31-Aug-04,11.376
1-Sep-04,11.425
2-Sep-04,11.485
3-Sep-04,11.5185
6-Sep-04,NA
7-Sep-04,11.5675
8-Sep-04,11.585
9-Sep-04,11.5725
10-Sep-04,11.603
13-Sep-04,11.574
14-Sep-04,11.5995
15-Sep-04,11.533
16-Sep-04,11.5055
17-Sep-04,11.4795
20-Sep-04,11.4585
21-Sep-04,11.4275
22-Sep-04,11.402
23-Sep-04,11.417
24-Sep-04,11.415
27-Sep-04,11.439
28-Sep-04,11.405
29-Sep-04,11.4305
30-Sep-04,11.385
1-Oct-04,11.3425
4-Oct-04,11.354
5-Oct-04,11.313
6-Oct-04,11.279
7-Oct-04,11.281
8-Oct-04,11.2415
11-Oct-04,NA
12-Oct-04,11.2895
13-Oct-04,11.301
14-Oct-04,11.3225
15-Oct-04,11.4425
18-Oct-04,11.499
19-Oct-04,11.458
20-Oct-04,11.452
21-Oct-04,11.4765
22-Oct-04,11.442
25-Oct-04,11.515
26-Oct-04,11.499
27-Oct-04,11.503
28-Oct-04,11.527
29-Oct-04,11.5365
1-Nov-04,11.529
2-Nov-04,11.481
3-Nov-04,11.419
4-Nov-04,11.408
5-Nov-04,11.4015
8-Nov-04,11.3965
9-Nov-04,11.446
10-Nov-04,11.429
11-Nov-04,NA
12-Nov-04,11.38
15-Nov-04,11.356
16-Nov-04,11.35
17-Nov-04,11.3265
18-Nov-04,11.342
19-Nov-04,11.372
22-Nov-04,11.389
23-Nov-04,11.351
24-Nov-04,11.2885
25-Nov-04,NA
26-Nov-04,11.243
29-Nov-04,11.2705
30-Nov-04,11.2411
1-Dec-04,11.153
2-Dec-04,11.159
3-Dec-04,11.111
6-Dec-04,11.131
7-Dec-04,11.168
8-Dec-04,11.2825
9-Dec-04,11.29
10-Dec-04,11.3285
13-Dec-04,11.291
14-Dec-04,11.2925
15-Dec-04,11.1905
16-Dec-04,11.238
17-Dec-04,11.227
20-Dec-04,11.1515
21-Dec-04,11.185
22-Dec-04,11.18
23-Dec-04,11.1375
24-Dec-04,11.143
27-Dec-04,11.135
28-Dec-04,11.2061
29-Dec-04,11.2545
30-Dec-04,11.218
31-Dec-04,11.154
3-Jan-05,11.215
4-Jan-05,11.3191
5-Jan-05,11.334
6-Jan-05,11.411
7-Jan-05,11.36
10-Jan-05,11.255
11-Jan-05,11.217
12-Jan-05,11.1715
13-Jan-05,11.198
14-Jan-05,11.2375
17-Jan-05,NA
18-Jan-05,11.2485
19-Jan-05,11.2335
20-Jan-05,11.2501
21-Jan-05,11.2445
24-Jan-05,11.2375
25-Jan-05,11.297
26-Jan-05,11.2625
27-Jan-05,11.301
28-Jan-05,11.255
31-Jan-05,11.2065
1-Feb-05,11.165
2-Feb-05,11.1695
3-Feb-05,11.166
4-Feb-05,11.1345
7-Feb-05,11.182
8-Feb-05,11.206
9-Feb-05,11.19
10-Feb-05,11.154
11-Feb-05,11.16
14-Feb-05,11.1535
15-Feb-05,11.1495
16-Feb-05,11.152
17-Feb-05,11.141
18-Feb-05,11.0755
21-Feb-05,NA
22-Feb-05,11.043
23-Feb-05,11.087
24-Feb-05,11.1015
25-Feb-05,11.091
28-Feb-05,11.0885
1-Mar-05,11.1005
2-Mar-05,11.107
3-Mar-05,11.0905
4-Mar-05,11.0495
7-Mar-05,11.0305
8-Mar-05,10.9755
9-Mar-05,11.004
10-Mar-05,11.039
11-Mar-05,11.0215
14-Mar-05,11.1335
15-Mar-05,11.208
16-Mar-05,11.204
17-Mar-05,11.2085
18-Mar-05,11.1715
21-Mar-05,11.221
22-Mar-05,11.1895
23-Mar-05,11.245
24-Mar-05,11.2725
25-Mar-05,11.272
28-Mar-05,11.3295
29-Mar-05,11.2938
30-Mar-05,11.2265
31-Mar-05,11.177
1-Apr-05,11.185
4-Apr-05,11.207
5-Apr-05,11.2145
6-Apr-05,11.2298
7-Apr-05,11.181
8-Apr-05,11.13
11-Apr-05,11.0885
12-Apr-05,11.119
13-Apr-05,11.0605
14-Apr-05,11.098
15-Apr-05,11.0875
18-Apr-05,11.1305
19-Apr-05,11.079
20-Apr-05,11.0615
21-Apr-05,11.039
22-Apr-05,11.036
25-Apr-05,11.053
26-Apr-05,11.059
27-Apr-05,11.098
28-Apr-05,11.115
29-Apr-05,11.082
2-May-05,11.027
3-May-05,11.0255
4-May-05,10.986
5-May-05,10.948
6-May-05,10.9455
9-May-05,10.9715
10-May-05,11.02
11-May-05,11.03
12-May-05,10.996
13-May-05,11.021
16-May-05,11.033
17-May-05,10.9942
18-May-05,10.961
19-May-05,10.9305
20-May-05,10.972
23-May-05,10.9575
24-May-05,10.982
25-May-05,10.9385
26-May-05,10.9685
27-May-05,10.885
30-May-05,NA
31-May-05,10.9125
1-Jun-05,10.845
2-Jun-05,10.8125
3-Jun-05,10.824
6-Jun-05,10.8825
7-Jun-05,10.86
8-Jun-05,10.838
9-Jun-05,10.8725
10-Jun-05,10.868
13-Jun-05,10.8725
14-Jun-05,10.8399
15-Jun-05,10.8305
16-Jun-05,10.7929
17-Jun-05,10.785
20-Jun-05,10.83
21-Jun-05,10.7905
22-Jun-05,10.7585
23-Jun-05,10.788
24-Jun-05,10.7638
27-Jun-05,10.8089
28-Jun-05,10.8415
29-Jun-05,10.756
30-Jun-05,10.772
1-Jul-05,10.737
4-Jul-05,NA
5-Jul-05,10.755
6-Jul-05,10.7715
7-Jul-05,10.801
8-Jul-05,10.744
11-Jul-05,10.701
12-Jul-05,10.689
13-Jul-05,10.6922
14-Jul-05,10.636
15-Jul-05,10.6175
18-Jul-05,10.5855
19-Jul-05,10.62
20-Jul-05,10.6565
21-Jul-05,10.591
22-Jul-05,10.631
25-Jul-05,10.6705
26-Jul-05,10.696
27-Jul-05,10.6375
28-Jul-05,10.616
29-Jul-05,10.5995
1-Aug-05,10.598
2-Aug-05,10.598
3-Aug-05,10.595
4-Aug-05,10.578
5-Aug-05,10.596
8-Aug-05,10.605
9-Aug-05,10.6375
10-Aug-05,10.592
11-Aug-05,10.585
12-Aug-05,10.635
15-Aug-05,10.5965
16-Aug-05,10.575
17-Aug-05,10.6075
18-Aug-05,10.652
19-Aug-05,10.7575
22-Aug-05,10.728
23-Aug-05,10.7765
24-Aug-05,10.8815
25-Aug-05,10.806
26-Aug-05,10.8575
29-Aug-05,10.895
30-Aug-05,10.837
31-Aug-05,10.794
1-Sep-05,10.728
2-Sep-05,10.68
5-Sep-05,NA
6-Sep-05,10.6906
7-Sep-05,10.718
8-Sep-05,10.711
9-Sep-05,10.705
12-Sep-05,10.6985
13-Sep-05,10.76
14-Sep-05,10.837
15-Sep-05,10.7955
16-Sep-05,10.8155
19-Sep-05,10.8575
20-Sep-05,10.8275
21-Sep-05,10.78
22-Sep-05,10.847
23-Sep-05,10.8402
26-Sep-05,10.882
27-Sep-05,10.888
28-Sep-05,10.841
29-Sep-05,10.8091
30-Sep-05,10.791
3-Oct-05,10.763
4-Oct-05,10.687
5-Oct-05,10.711
6-Oct-05,10.7705
7-Oct-05,10.79
10-Oct-05,NA
11-Oct-05,10.8045
12-Oct-05,10.8825
13-Oct-05,10.938
14-Oct-05,10.9155
17-Oct-05,10.8465
18-Oct-05,10.834
19-Oct-05,10.88
20-Oct-05,10.848
21-Oct-05,10.919
24-Oct-05,10.8605
25-Oct-05,10.844
26-Oct-05,10.8885
27-Oct-05,10.906
28-Oct-05,10.83
31-Oct-05,10.789
1-Nov-05,10.77
2-Nov-05,10.743
3-Nov-05,10.722
4-Nov-05,10.7465
7-Nov-05,10.706
8-Nov-05,10.7415
9-Nov-05,10.71
10-Nov-05,10.723
11-Nov-05,NA
14-Nov-05,10.6865
15-Nov-05,10.65
16-Nov-05,10.6445
17-Nov-05,10.6795
18-Nov-05,10.6655
21-Nov-05,10.6415
22-Nov-05,10.658
23-Nov-05,10.6175
24-Nov-05,NA
25-Nov-05,10.6072
28-Nov-05,10.5715
29-Nov-05,10.57
30-Nov-05,10.5765
1-Dec-05,10.508
2-Dec-05,10.456
5-Dec-05,10.485
6-Dec-05,10.4135
7-Dec-05,10.4565
8-Dec-05,10.503
9-Dec-05,10.64
12-Dec-05,10.6225
13-Dec-05,10.6325
14-Dec-05,10.7455
15-Dec-05,10.727
16-Dec-05,10.765
19-Dec-05,10.7165
20-Dec-05,10.687
21-Dec-05,10.642
22-Dec-05,10.6505
23-Dec-05,10.6775
26-Dec-05,NA
27-Dec-05,10.7355
28-Dec-05,10.7725
29-Dec-05,10.696
30-Dec-05,10.6275
2-Jan-06,NA
3-Jan-06,10.643
4-Jan-06,10.5872
5-Jan-06,10.591
6-Jan-06,10.562
9-Jan-06,10.558
10-Jan-06,10.6026
11-Jan-06,10.608
12-Jan-06,10.5655
13-Jan-06,10.574
16-Jan-06,NA
17-Jan-06,10.547
18-Jan-06,10.572
19-Jan-06,10.553
20-Jan-06,10.522
23-Jan-06,10.5215
24-Jan-06,10.505
25-Jan-06,10.498
26-Jan-06,10.5025
27-Jan-06,10.4555
30-Jan-06,10.4369
31-Jan-06,10.44
1-Feb-06,10.4315
2-Feb-06,10.487
3-Feb-06,10.491
6-Feb-06,10.459
7-Feb-06,10.4775
8-Feb-06,10.5286
9-Feb-06,10.475
10-Feb-06,10.508
13-Feb-06,10.5085
14-Feb-06,10.5125
15-Feb-06,10.5226
16-Feb-06,10.513
17-Feb-06,10.4525
20-Feb-06,NA
21-Feb-06,10.443
22-Feb-06,10.4885
23-Feb-06,10.505
24-Feb-06,10.476
27-Feb-06,10.466
28-Feb-06,10.4542
1-Mar-06,10.462
2-Mar-06,10.525
3-Mar-06,10.5775
6-Mar-06,10.609
7-Mar-06,10.697
8-Mar-06,10.775
9-Mar-06,10.707
10-Mar-06,10.7031
13-Mar-06,10.7185
14-Mar-06,10.686
15-Mar-06,10.67
16-Mar-06,10.621
17-Mar-06,10.7
20-Mar-06,10.744
21-Mar-06,10.798
22-Mar-06,10.871
23-Mar-06,10.8555
24-Mar-06,10.858
27-Mar-06,10.939
28-Mar-06,10.942
29-Mar-06,10.9475
30-Mar-06,10.9295
31-Mar-06,10.898
3-Apr-06,10.856
4-Apr-06,10.8665
5-Apr-06,10.94
6-Apr-06,11.0785
7-Apr-06,11.16
10-Apr-06,11.0875
11-Apr-06,11.072
12-Apr-06,11.053
13-Apr-06,11.1001
14-Apr-06,11.095
17-Apr-06,11.083
18-Apr-06,10.9875
19-Apr-06,10.998
20-Apr-06,11.027
21-Apr-06,11.0715
24-Apr-06,11.069
25-Apr-06,11.085
26-Apr-06,11.1595
27-Apr-06,11.099
28-Apr-06,11.089
1-May-06,11.0525
2-May-06,11.012
3-May-06,10.964
4-May-06,10.971
5-May-06,10.9485
8-May-06,10.946
9-May-06,10.933
10-May-06,10.841
11-May-06,10.865
12-May-06,11.0525
15-May-06,11.1465
16-May-06,11.054
17-May-06,11.1525
18-May-06,11.224
19-May-06,11.186
22-May-06,11.284
23-May-06,11.183
24-May-06,11.305
25-May-06,11.188
26-May-06,11.143
29-May-06,NA
30-May-06,11.2575
31-May-06,11.288
1-Jun-06,11.282
2-Jun-06,11.346
5-Jun-06,11.285
6-Jun-06,11.3675
7-Jun-06,11.325
8-Jun-06,11.4425
9-Jun-06,11.383
12-Jun-06,11.3825
13-Jun-06,11.428
14-Jun-06,11.46
15-Jun-06,11.417
16-Jun-06,11.4228
19-Jun-06,11.456
20-Jun-06,11.456
21-Jun-06,11.423
22-Jun-06,11.435
23-Jun-06,11.44
26-Jun-06,11.412
27-Jun-06,11.418
28-Jun-06,11.394
29-Jun-06,11.3925
30-Jun-06,11.2865
3-Jul-06,11.154
4-Jul-06,NA
5-Jul-06,11.18
6-Jul-06,11.122
7-Jul-06,11.0315
10-Jul-06,10.956
11-Jul-06,10.994
12-Jul-06,11.028
13-Jul-06,11.045
14-Jul-06,11.029
17-Jul-06,10.9825
18-Jul-06,10.9615
19-Jul-06,10.908
20-Jul-06,10.866
21-Jul-06,10.9095
24-Jul-06,10.927
25-Jul-06,10.919
26-Jul-06,10.941
27-Jul-06,10.8952
28-Jul-06,10.895
31-Jul-06,10.916
1-Aug-06,11.022
2-Aug-06,10.9555
3-Aug-06,10.98
4-Aug-06,10.891
7-Aug-06,10.8805
8-Aug-06,10.911
9-Aug-06,10.8315
10-Aug-06,10.895
11-Aug-06,10.816
14-Aug-06,10.8005
15-Aug-06,10.8135
16-Aug-06,10.7405
17-Aug-06,10.7505
18-Aug-06,10.839
21-Aug-06,10.8055
22-Aug-06,10.8
23-Aug-06,10.848
24-Aug-06,10.922
25-Aug-06,10.964
28-Aug-06,10.932
29-Aug-06,10.903
30-Aug-06,10.8765
31-Aug-06,10.912
1-Sep-06,10.894
4-Sep-06,NA
5-Sep-06,10.836
6-Sep-06,10.9355
7-Sep-06,11.015
8-Sep-06,11.01
11-Sep-06,11.0651
12-Sep-06,11.032
13-Sep-06,11.001
14-Sep-06,10.9846
15-Sep-06,10.9455
18-Sep-06,10.9275
19-Sep-06,10.9385
20-Sep-06,10.94
21-Sep-06,10.9905
22-Sep-06,11.0705
25-Sep-06,11.103
26-Sep-06,11.045
27-Sep-06,11.0135
28-Sep-06,11.0505
29-Sep-06,10.9775
2-Oct-06,10.971
3-Oct-06,11.0435
4-Oct-06,11.056
5-Oct-06,11.0166
6-Oct-06,11.0576
9-Oct-06,NA
10-Oct-06,11.059
11-Oct-06,11.012
12-Oct-06,10.94
13-Oct-06,10.875
16-Oct-06,10.833
17-Oct-06,10.8685
18-Oct-06,10.8238
19-Oct-06,10.7985
20-Oct-06,10.8205
23-Oct-06,10.8495
24-Oct-06,10.8175
25-Oct-06,10.783
26-Oct-06,10.733
27-Oct-06,10.7065
30-Oct-06,10.762
31-Oct-06,10.767
1-Nov-06,10.7505
2-Nov-06,10.8355
3-Nov-06,10.802
6-Nov-06,10.825
7-Nov-06,10.811
8-Nov-06,10.866
9-Nov-06,10.8628
10-Nov-06,10.912
13-Nov-06,10.924
14-Nov-06,10.8655
15-Nov-06,10.86
16-Nov-06,10.8505
17-Nov-06,10.967
20-Nov-06,10.959
21-Nov-06,10.9973
22-Nov-06,10.9705
23-Nov-06,NA
24-Nov-06,11.0225
27-Nov-06,11.0536
28-Nov-06,11.0331
29-Nov-06,11.011
30-Nov-06,11
1-Dec-06,10.986
4-Dec-06,10.9631
5-Dec-06,10.8885
6-Dec-06,10.861
7-Dec-06,10.8675
8-Dec-06,10.8525
11-Dec-06,10.8365
12-Dec-06,10.8451
13-Dec-06,10.826
14-Dec-06,10.792
15-Dec-06,10.7675
18-Dec-06,10.8175
19-Dec-06,10.847
20-Dec-06,10.8133
21-Dec-06,10.842
22-Dec-06,10.858
25-Dec-06,NA
26-Dec-06,10.8725
27-Dec-06,10.882
28-Dec-06,10.874
29-Dec-06,10.7995
1-Jan-07,NA
2-Jan-07,10.779
3-Jan-07,10.765
4-Jan-07,10.8675
5-Jan-07,10.959
8-Jan-07,10.9735
9-Jan-07,11.0245
10-Jan-07,11.02
11-Jan-07,10.959
12-Jan-07,10.979
15-Jan-07,NA
16-Jan-07,10.9921
17-Jan-07,10.9175
18-Jan-07,10.9226
19-Jan-07,10.886
22-Jan-07,10.9085
23-Jan-07,10.961
24-Jan-07,10.9487
25-Jan-07,10.9875
26-Jan-07,11.043
29-Jan-07,11.092
30-Jan-07,11.0505
31-Jan-07,11.0381
1-Feb-07,10.984
2-Feb-07,11.0025
5-Feb-07,10.9275
6-Feb-07,10.922
7-Feb-07,10.94
8-Feb-07,10.967
9-Feb-07,10.9555
12-Feb-07,11.012
13-Feb-07,10.99
14-Feb-07,10.917
15-Feb-07,10.952
16-Feb-07,10.9924
19-Feb-07,NA
20-Feb-07,10.9735
21-Feb-07,10.9895
22-Feb-07,10.9765
23-Feb-07,11.0285
26-Feb-07,11.0715
27-Feb-07,11.1475
28-Feb-07,11.1575
1-Mar-07,11.1846
2-Mar-07,11.1765
5-Mar-07,11.174
6-Mar-07,11.1403
7-Mar-07,11.155
8-Mar-07,11.1451
9-Mar-07,11.117
12-Mar-07,11.157
13-Mar-07,11.1615
14-Mar-07,11.18
15-Mar-07,11.142
16-Mar-07,11.158
19-Mar-07,11.149
20-Mar-07,11.1075
21-Mar-07,11.0795
22-Mar-07,11.014
23-Mar-07,11.013
26-Mar-07,11.0255
27-Mar-07,11.0495
28-Mar-07,11.0875
29-Mar-07,11.058
30-Mar-07,11.0427
2-Apr-07,11.0305
3-Apr-07,10.9785
4-Apr-07,10.9965
5-Apr-07,10.99
6-Apr-07,10.97
9-Apr-07,10.971
10-Apr-07,11.0161
11-Apr-07,10.988
12-Apr-07,11.0125
13-Apr-07,10.9915
16-Apr-07,10.9865
17-Apr-07,10.987
18-Apr-07,10.9905
19-Apr-07,11.0005
20-Apr-07,10.9864
23-Apr-07,10.9685
24-Apr-07,11.003
25-Apr-07,10.9385
26-Apr-07,10.926
27-Apr-07,10.924
30-Apr-07,10.9295
1-May-07,10.9308
2-May-07,10.9285
3-May-07,10.8966
4-May-07,10.8825
7-May-07,10.8504
8-May-07,10.8475
9-May-07,10.8231
10-May-07,10.8175
11-May-07,10.8125
14-May-07,10.7981
15-May-07,10.7975
16-May-07,10.7951
17-May-07,10.8
18-May-07,10.8222
21-May-07,10.794
22-May-07,10.7641
23-May-07,10.7705
24-May-07,10.8332
25-May-07,10.775
28-May-07,NA
29-May-07,10.7965
30-May-07,10.8125
31-May-07,10.738
1-Jun-07,10.7116
4-Jun-07,10.7465
5-Jun-07,10.795
6-Jun-07,10.8575
7-Jun-07,10.8985
8-Jun-07,10.9785
11-Jun-07,10.9146
12-Jun-07,10.9243
13-Jun-07,10.958
14-Jun-07,10.9085
15-Jun-07,10.8095
18-Jun-07,10.7665
19-Jun-07,10.7404
20-Jun-07,10.7785
21-Jun-07,10.8175
22-Jun-07,10.795
25-Jun-07,10.8151
26-Jun-07,10.835
27-Jun-07,10.8671
28-Jun-07,10.7855
29-Jun-07,10.7901
2-Jul-07,10.771
3-Jul-07,10.7681
4-Jul-07,NA
5-Jul-07,10.793
6-Jul-07,10.7805
9-Jul-07,10.7562
10-Jul-07,10.78
11-Jul-07,10.825
12-Jul-07,10.7805
13-Jul-07,10.7651
16-Jul-07,10.7706
17-Jul-07,10.76
18-Jul-07,10.751
19-Jul-07,10.7276
20-Jul-07,10.7966
23-Jul-07,10.7574
24-Jul-07,10.7895
25-Jul-07,10.868
26-Jul-07,10.9445
27-Jul-07,11.011
30-Jul-07,10.979
31-Jul-07,10.9311
1-Aug-07,10.9605
2-Aug-07,10.933
3-Aug-07,10.9645
6-Aug-07,10.978
7-Aug-07,10.9625
8-Aug-07,10.9265
9-Aug-07,10.977
10-Aug-07,10.9988
13-Aug-07,10.9865
14-Aug-07,11.045
15-Aug-07,11.122
16-Aug-07,11.2692
17-Aug-07,11.132
20-Aug-07,11.123
21-Aug-07,11.1185
22-Aug-07,11.063
23-Aug-07,11.0755
24-Aug-07,11.031
27-Aug-07,11.0405
28-Aug-07,11.099
29-Aug-07,11.085
30-Aug-07,11.0845
31-Aug-07,11.032
3-Sep-07,11.032
4-Sep-07,11.0286
5-Sep-07,11.0866
6-Sep-07,11.055
7-Sep-07,11.1255
10-Sep-07,11.1475
11-Sep-07,11.1076
12-Sep-07,11.0675
13-Sep-07,11.0731
14-Sep-07,11.1095
17-Sep-07,11.1482
18-Sep-07,11.0925
19-Sep-07,10.988
20-Sep-07,10.9676
21-Sep-07,10.9456
24-Sep-07,10.9385
25-Sep-07,10.9413
26-Sep-07,10.9265
27-Sep-07,10.9255
28-Sep-07,10.9315
1-Oct-07,10.913
2-Oct-07,10.9101
3-Oct-07,10.873
4-Oct-07,10.891
5-Oct-07,10.8474
8-Oct-07,10.8474
9-Oct-07,10.8281
10-Oct-07,10.8402
11-Oct-07,10.812
12-Oct-07,10.825
15-Oct-07,10.8085
16-Oct-07,10.8368
17-Oct-07,10.8145
18-Oct-07,10.815
19-Oct-07,10.7945
22-Oct-07,10.8381
23-Oct-07,10.8288
24-Oct-07,10.8425
25-Oct-07,10.8385
26-Oct-07,10.762
29-Oct-07,10.7087
30-Oct-07,10.718
31-Oct-07,10.6996
